Momentum_10,EV_EBITDA,ExtractionDate,PE,Return_6M,EV_Revenue,SignalScore,GrossMargin,PB,QualityScore,FCF_Yield,IndexSource,Ticker,MACD,Price_Sales,SMA20_above_SMA50,Company,ValueScore,ProfitMargin,RSI_14,Sector,Beta,MarketCap,Volatility,BB_Percent,ROE,CapType
36.90300438820334,20.26340643466842,2025-05-16,23.911919,1.1425255136647268,1.282,0.2663358113967276,0.11274,4.317119,0.2701617838968172,-0.0098997569319175,SP500,SMCI,1.928335102773211,1.2769359168028378,0.0,Supermicro,0.8197904361561408,0.05336,69.34092358991674,Information Technology,1.356,27543150592.0,0.0800606788827983,1.0809234236592673,0.20062,BigCap
21.84111777234789,24.47458413176241,2025-05-16,38.923172,0.0964268132300729,4.849,0.2945563396225773,0.39266998,10.129465,0.3164440256165042,0.0310977847423673,SP500,ROK,16.291269432639695,4.371737359080649,1.0,Rockwell Automation,0.7870771692142244,0.11389,79.13845520564935,Industrials,1.317,34834878464.0,0.0261748432146447,0.8710011950252401,0.24438,BigCap
19.519671713814663,9.28281931597988,2025-05-16,15.0903225,-0.0456956682486532,2.331,0.3393578355985667,0.54012,3.3395202,0.2464640104208701,0.0300250802683621,SP500,CCL,1.0026145855527808,1.2464669501408967,1.0,Carnival,0.8166187471002604,0.08071,74.82938287227105,Consumer Discretionary,2.508,31690174464.0,0.0348047982024859,0.9712457402421504,0.2587,BigCap
18.011431464995894,15.69626692896695,2025-05-16,25.002733,0.3305118732276053,2.518,0.33113031553334527,0.6808,6.681675,0.3315501935343533,0.0486358144474599,SP500,RL,14.198242487567969,2.4398707239831205,1.0,Ralph Lauren Corporation,0.8093683757306558,0.10139,77.10065023598169,Consumer Discretionary,1.463,16956126208.0,0.0310254184008567,0.9227398979033794,0.27571,BigCap
17.452626958998717,17.414151443406023,2025-05-16,28.467802,-0.2177058497133953,3.279,0.3831775848967346,0.48788,4.2396975,0.2740989687408021,0.0581263428520867,SP500,ZBRA,11.612720630659624,2.989405484287036,0.0,Zebra Technologies,0.8056951979674585,0.10735,69.31292090321499,Information Technology,1.746,15287819264.0,0.0319689909373231,0.897021099498863,0.16159001,BigCap
