Ticker,Sector,Return_6M,Volatility,Beta,PE,PB,EV_Revenue,GrossMargin,ProfitMargin,ROE,MarketCap,EV_EBITDA,FCF_Yield,Price_Sales,RSI_14,SMA20_above_SMA50,MACD,Momentum_10,BB_Percent,ValueScore,SignalScore,QualityScore,IndexSource
BRBR,Consumer Defensive,-0.1870652378081798,0.0276598762842907,0.815,29.48598,-31.534233,4.071,0.35783002,0.12819,0.11125,8013510656,19.717504622182943,0.0116974330008303,3.655631725313332,42.92261771620373,0,-2.5035591186899,-4.234331372547658,0.4561404504920099,0.9694093228348317,0.5526614947455029,0.4151520681762306,AltScreen
BRC,Industrials,-0.0696083953549722,0.0178136709765006,0.809,17.207407,2.8240874,2.268,0.50738,0.13347,0.17796,3297424384,11.341544167380867,0.0491298216832741,2.258924553469805,45.18967693595411,1,-0.206656032434779,-2.5587168450147955,0.245135414490266,0.9313686555275945,0.523235223827595,0.4434006058877016,AltScreen
BUR,Financial Services,-0.0649303170543764,0.0238930553285477,1.046,13.558511,1.1430494,7.574,0.99252,0.33082,0.09034,2786860032,,0.1227902930433213,4.446390815893288,37.20335176252342,1,-0.2179279096938327,-6.561586768594219,0.0994411056140914,0.9324097611388381,0.5917343566767137,0.4933823666905255,AltScreen
BVN,Basic Materials,0.3253112045017226,0.0257819678619838,0.42,9.737805,1.1734881,3.445,0.49030998,0.396,0.14552,4051828736,10.055006235552051,-0.0177452594087135,3.333390057108486,64.4518899493286,1,0.1918856324189306,9.98622426688588,1.2402004781444065,0.9341692060830347,0.3388111470798675,0.5262457132387397,AltScreen
BZ,Communication Services,0.2571428843906946,0.0364984453540148,0.385,30.877193,0.48335716,0.03,0.83432,0.24525,0.122609995,8219728384,0.1100275689599323,0.1991368964437061,1.0850838988614908,55.56198910749928,1,0.3564324827488967,-3.561641745371362,0.5747091330483959,0.932590194687284,0.4716219982761326,0.5681947157812047,AltScreen
CACC,Financial Services,-0.0275632018719309,0.0219145845643929,1.154,20.104343,3.2413225,11.795,0.9269,0.29188,0.1724,5477431808,,,5.514933354812727,41.455612032103645,1,-2.2629072526561913,-5.997973759757381,-0.024778413060087,0.9276786858634114,0.571001031838541,0.46747632432609454,AltScreen
CALM,Consumer Defensive,0.0357662042887316,0.0280337779202195,0.162,4.7828884,1.9914747,0.913,0.39637002,0.26081,0.48146,4689864192,2.600445504963494,0.1670713385126526,1.2344944772561228,56.90497261681134,1,1.005239111928887,-2.94058643428713,0.6958487099184414,0.9347223452609761,0.45856960768761856,0.5555505033178585,AltScreen
CAMT,Technology,-0.1184733971623626,0.0423564187861992,1.306,25.48659,5.1597886,6.235,0.5008,0.28395998,0.24823,3033524736,21.390569828506255,,6.7282774515207775,51.412687170085846,1,0.414368786343033,0.8795786778678607,0.4372224837499295,0.9261539110948404,0.46609567620126846,0.39219979634247004,AltScreen
CAVA,Consumer Cyclical,-0.4265531193253503,0.0403525398349079,1.003,67.30833,12.863513,9.11,0.3751,0.13703,0.21733999,9341857792,79.25294533735071,0.0012034677951989,9.012600528975732,34.003375312551285,1,-2.7864528358565224,-16.568537671761863,0.1574714267335801,0.9095695769832773,0.6793002098935965,0.40072144864886294,AltScreen
CDE,Basic Materials,0.393376400689881,0.0471169656819201,1.318,29.74138,2.0053475,4.664,0.42083,0.10106,0.06444,5517386752,13.743384609345098,-0.0256630333098679,4.593963364107483,72.37207071403995,1,0.5873793118747734,15.616621392704545,0.8431588702053151,0.9296459753015405,0.25935007273593225,0.3522316477243557,AltScreen
CHRD,Energy,-0.2547745249677039,0.0301752126448263,0.827,6.127079,0.62183475,1.192,0.52884,0.17255,0.12693,5318639104,2.3593396497480437,0.1719002982007932,1.0559683289817363,48.93977657385233,0,-0.9289998888143174,-3.4108545617338004,0.4896656987022642,0.9360429020086324,0.5103100690265554,0.4451867736773524,AltScreen
CNS,Financial Services,-0.2621670269202224,0.0213232553514428,1.317,24.625818,7.5665236,7.519,0.47189,0.29676,0.3076,3841537792,20.967556652668694,0.0419241607710832,7.259498153439189,41.36334239970892,1,-0.2373839543603395,-9.035482027820214,0.15221590569564,0.9230843828315948,0.584743151224286,0.39155659586681757,AltScreen
CPK,Utilities,-0.0712984344289408,0.0146635237711048,0.678,22.538889,1.9416438,5.19,0.41632998,0.14675,0.09039,2839177728,13.376901496932517,-0.0748112715541843,3.379168921685313,42.87956385929379,0,-2.090837808993797,-1.1371956128161929,0.374649212349707,0.9307194488518913,0.5322675820195983,0.44290267222902224,AltScreen
CPRX,Healthcare,0.1027518222882781,0.0286743449224883,0.718,15.82484,3.8146782,4.614,0.83505,0.36912,0.29114,3030468864,9.165003612303158,0.0736130737557051,5.668178146491603,58.14171285405029,1,0.3798567805828661,1.949111439324988,0.7971338482232619,0.9297474679196046,0.4229639125141825,0.5423484756988025,AltScreen
CRC,Energy,-0.2031591266108293,0.031911397013372,1.56,7.4518275,1.13777,1.456,0.55103,0.15127,0.17864001,4000390656,3.5789615522987828,0.2076047164929684,1.207847420289855,69.32728058843671,1,1.48950174742464,6.271039416177918,0.8270356514548934,0.9351472611236326,0.3319414729305502,0.345651799361764,AltScreen
CRUS,Technology,-0.0908753315574804,0.0283280495295041,0.942,16.34,2.629758,2.436,0.52532,0.17483999,0.17603001,5054952448,10.013643510398005,0.0604510375010356,2.6660058102617534,45.43812145986091,1,0.9111578134776152,-7.709688583824836,0.2179172986858823,0.9316880049889876,0.5510048853646412,0.43195839346142667,AltScreen
CRVL,Financial Services,-0.0860703109333983,0.0218154589442851,1.023,60.851646,17.666294,6.221,0.23417999,0.10626,0.33413,5687090176,37.05297962223996,0.0133368731025375,6.3501117441157655,47.18380855475281,1,-0.1796685385364185,-2.6031123984740674,0.2853665374893251,0.9057657228544749,0.5126143812235453,0.38236176924081516,AltScreen
CTRE,Real Estate,0.0192640311504108,0.0159293825312165,0.865,31.258064,1.8637005,19.19,0.94494003,0.49155998,0.06956,5572399104,22.813621167198416,-0.0966966604407809,16.894403111704342,53.87521710872388,1,0.1050495024843272,-0.3769726154939458,0.6270228005216705,0.925399902293605,0.4615087215303121,0.5335317669372257,AltScreen
CWAN,Technology,-0.2689832892816396,0.0255031558162495,0.765,13.364705,4.9391303,12.748,0.72952,0.90134,0.55821,6438734336,149.56994522641557,0.0207167659106847,13.528230680662594,45.84558151329213,0,-0.339851003124533,-4.657996701239328,0.3759048592423096,0.9264783827048453,0.5332358904836765,0.5992085235998571,AltScreen
DAVE,Technology,1.2512632467522988,0.0602319099257472,3.947,58.9831,12.310541,6.965,0.63362,0.13748999,0.32097,2793346304,40.903316960505045,-0.0044321840733715,7.323448548437015,75.97063535424898,1,26.643278847370823,12.909141458809373,0.7333869824775782,0.9121661663431149,0.18188443412133848,0.29605321527731016,AltScreen
DLO,Technology,-0.0355670726196247,0.0407694481663856,1.073,22.239584,5.591933,3.212,0.40675998,0.19188,0.29242,3048032512,15.316358895818274,0.0019854200951515,3.916254474144526,61.18374879771015,1,0.573015519565665,-4.8273214579504575,0.6277027327783266,0.9270305001416688,0.44843521083853566,0.40615373727362497,AltScreen
DOCN,Technology,-0.2749617582898496,0.0402900110008226,1.784,25.190266,-12.322511,4.908,0.60283,0.13459,0.11125,2591268608,16.414758054970353,0.0193226297904505,3.2126296265204193,43.78471039580515,0,-0.7160342639642074,-8.472669442318864,0.2882804507979166,0.9471986406818396,0.5694464289772283,0.31482142658688606,AltScreen
DOCS,Healthcare,-0.0350121501072308,0.0450107807399253,1.325,46.432434,8.991627,15.569,0.90204,0.39128,0.22498,9680551936,37.686651699845896,0.0223909745470116,16.97154508215667,39.25493229731018,0,-1.5921918824663877,-1.9406400896366744,0.252713070579442,0.9156123305882954,0.555547202765067,0.44887472981020243,AltScreen
DSGX,Technology,-0.0142278305467875,0.0196566079920038,0.597,69.70732,7.0659494,14.895,0.75641,0.22007999,0.109239995,9761796096,36.78954401353679,0.0204413464528075,14.995078488479262,58.50293466052008,1,2.510575156796236,0.7224666914750826,0.6605871709134196,0.9143625123086171,0.4225757177497512,0.5183756575548607,AltScreen
EGO,Basic Materials,0.3263774901454157,0.0315603768555263,0.813,12.770428,1.074246,2.871,0.57589,0.23095,0.08998,4303261184,5.521314191289203,0.0010446728208631,3.0307666843841075,66.22107357829198,1,0.5293571720130466,17.330532611867596,0.9202595686237844,0.9339671090639708,0.2821394364148523,0.45845940515456673,AltScreen
EGP,Real Estate,0.0179649285979648,0.0173042968926189,1.043,37.310047,2.6662507,15.755,0.72911,0.34785,0.07614,8973917184,24.303525964056483,0.0385036689012529,13.659179082275886,56.21217715351556,1,1.030392057460233,-1.271086737328342,0.6982516597825923,0.9244740343527239,0.4517775714494833,0.45830109373348243,AltScreen
ENPH,Technology,-0.4491480357407464,0.0436471274891671,1.701,37.963303,6.695793,3.653,0.36846,0.10434,0.17132,5429345792,23.00352890249164,0.066026323931736,3.8150788599725063,41.11708544774414,0,-2.7398528422250124,-17.89682576325354,0.2921431520848792,0.923092893904132,0.6488986228607192,0.3017261671773826,AltScreen
EPRT,Real Estate,-0.005952655300475,0.0156890303416086,1.126,28.086208,1.686772,17.937,0.98626,0.44617,0.06019,6452990464,19.769653417291885,0.0383334482485297,13.572013711737592,58.44612549446019,1,0.2012182611430333,0.9606488035125949,0.8661298795879188,0.926474513988334,0.42803019120768826,0.48938292581776405,AltScreen
EQX,Basic Materials,0.2427536516699364,0.034914981243184,1.422,9.661972,0.9415318,2.561,0.34636003,0.1807,0.107,3128729600,8.682987718641236,0.0928073963310859,1.8441979011942635,57.9839483175394,0,0.0388832918370747,14.907878971536496,0.8473037307430986,0.9347086841765337,0.3434587321732113,0.33932652840917965,AltScreen
EVR,Financial Services,-0.2372575336401473,0.0331360531112588,1.396,22.128107,5.939136,3.094,0.94153,0.1418,0.28142,8948105216,,,2.8918353668863164,58.70359425797718,1,7.363659220290543,-3.845352218205468,0.5924216094354238,0.9266727260239842,0.4362023850175609,0.4213028957542264,AltScreen
EVTC,Technology,0.0003667996523313,0.0224013789444196,0.998,18.062815,4.245305,3.5,0.5183,0.14885001,0.23128,2286608896,11.474198889204278,0.0569861895612952,2.63143170686798,49.20242592284621,1,0.4305939806235273,-4.806670305580904,0.3850465885815483,0.9292023811528705,0.5137362950037438,0.42371680951355906,AltScreen
EXLS,Technology,-0.0071599442387104,0.0189827160095,0.829,34.666664,7.356913,3.962,0.37903,0.11356,0.23809999,7444877312,23.266721898958483,0.0271161121318422,3.9124179073434706,48.35795596982723,1,0.0457603744390056,-0.6728920671684812,0.2796825240887991,0.9227506094446984,0.493478189170682,0.4232550141232049,AltScreen
FFIN,Financial Services,-0.1409539423154802,0.0187979114918898,0.885,21.728395,2.9767444,8.73,0.0,0.41811,0.14596,5035360256,,,9.095944915762727,53.2932759634431,1,0.2357907461910215,-1.8404903407101163,0.5193424393695669,0.9286116275546356,0.4734773287020291,0.3887971994756705,AltScreen
FN,Technology,-0.0008547608850932,0.0445551758481699,0.983,26.06243,4.3920493,2.268,0.12091,0.100030005,0.18298,8376501248,20.48463903540542,0.0185358267614502,2.5671982555982855,62.03166459299526,1,8.005618742331222,1.8427339016786264,0.7484850144185868,0.9281064982609559,0.3805912193173979,0.3612024138128276,AltScreen
FSM,Basic Materials,0.4328194205063087,0.039131301702226,1.299,12.509616,1.3674585,1.522,0.33866,0.13983,0.12689,1996774784,3.3567386161671875,0.1348253564484115,1.7343998767226363,64.75472261796003,0,0.0411437740045244,20.686461513445792,1.1081632662433232,0.9340503119680847,0.2704360444568885,0.3516654843139673,AltScreen
FTDR,Consumer Cyclical,-0.0305684147911726,0.0312379428329402,1.282,18.387623,21.174046,2.516,0.54574,0.12586,1.32222,4153918464,11.716637004926108,0.0616285567997128,2.196678119202856,73.41685790488494,1,2.6030708667469113,2.079568791581839,1.053175573161938,0.9094694962305431,0.33285522692949654,0.4472148157150348,AltScreen
FULT,Financial Services,-0.188262133270346,0.0210872804818052,0.795,10.0558815,1.0108206,3.37,0.0,0.2667,0.106029995,3107785472,,,2.5918537929691636,45.606503127484416,1,0.0382317249326895,-6.071436281668012,0.2241307710330552,0.9343318120624376,0.5423181811121114,0.37973275382926003,AltScreen
GATX,Industrials,-0.037959699572272,0.0173783433671525,1.202,19.874683,2.197173,8.515,0.73807997,0.17729999,0.118389994,5601457152,14.941672276645653,-0.1861502255047509,3.4423900884955754,63.06074143348726,0,1.0834654890137756,4.39494739268475,1.078222603120942,0.9298885102953202,0.378893063635625,0.4200069290129778,AltScreen
GRBK,Consumer Cyclical,-0.1879110126737403,0.0228841844502011,1.863,6.992771,1.5650111,1.338,0.33084,0.17371,0.25676,2549482496,5.923348251448541,-0.0131188388437556,1.1862328647521134,44.53676260067478,1,-0.0465104071879736,-7.946071978044285,0.1508838364140352,0.9347505676988269,0.5601342798527398,0.28591293392107026,AltScreen
HALO,Healthcare,0.1467380334580117,0.0334627319304966,1.185,14.819149,14.23244,7.099,0.76167,0.44763002,1.4706199,6865874432,11.434421679630852,0.058613056790608,6.332044762328947,47.535710297463254,0,-1.3835368435805364,7.112650385198623,0.4608861826408769,0.9169090186771199,0.45318109080952274,0.5333279515473832,AltScreen
HG,Financial Services,0.1729046286436317,0.0204771603432914,1.003,7.271242,0.94319624,0.474,0.34758,0.13264,0.21991,2285319680,2.0259002072016576,0.1352053118450369,0.9351901864758984,72.16626177597966,1,0.6247311378217439,5.550285011994671,0.969885917984146,0.9356875118986959,0.32354574366655664,0.3965383003211535,AltScreen
HHH,Real Estate,-0.2103666063749173,0.0218084846162534,1.226,10.63522,1.2141447,4.594,0.45870999,0.14558,0.10823,4017403392,11.058165208147663,0.1279231458367823,2.2399383042093204,45.061471533103486,1,-0.3404419759407773,-4.28753199066638,0.2624463282776926,0.9336481191856805,0.5351674570353311,0.37627700655225893,AltScreen
HLNE,Financial Services,-0.2230837591539632,0.0322563075506587,1.27,27.435184,8.984233,9.132,0.61499,0.30495,0.39224997,8444831232,19.98116987281788,0.0185379079461987,11.84469760316092,39.83976881349251,1,1.0001895752587018,-14.235273135760554,-0.0182422892349337,0.9205010264988807,0.6220913663100132,0.4224065643836003,AltScreen
HMY,Basic Materials,0.7343049478376504,0.0379389722955423,0.68,16.634409,0.21003611,0.035,0.37537,0.15683,0.24778,9625170944,0.1073800201395045,0.8835167759073517,0.1434344792916242,53.60769056454468,0,-0.0557591816367324,6.984787179926356,0.6487097673605464,0.9351839714034766,0.41721339171561367,0.4484612071840685,AltScreen
HRMY,Healthcare,0.0150867851745644,0.0269020471643048,0.869,13.610687,2.840529,2.217,0.78341,0.20503001,0.24712999,2047750528,7.541987670895093,0.0700317885597439,2.74920469566377,63.984510298878696,1,0.8534089006255456,1.6823500362760635,0.7944629824073465,0.9319378827043932,0.3915684001864447,0.4882754861110937,AltScreen
IAG,Basic Materials,0.3756722591851529,0.0378071668404516,1.225,5.1163697,1.2660848,2.737,0.33051,0.45421,0.28738,4295565824,6.953500986211402,-0.0417116196890572,2.425229123757904,62.70594521493722,0,0.0654510626287603,18.5698397630407,1.0244578272269562,0.9350008064766688,0.2947705909862647,0.4012575227550234,AltScreen
KRYS,Healthcare,-0.3620132566941467,0.0306664134897603,0.661,29.820143,3.649517,9.096,0.93200994,0.37175,0.13898,3593553408,22.31578491332372,0.0213556019034405,10.776952952184448,30.35570316627681,0,-9.410803157094705,-4.78561051860953,0.2744829846114145,0.9264218522843333,0.6441847620983356,0.5565847143824295,AltScreen
LEU,Energy,0.5140050777519198,0.0628992229384301,1.374,19.35814,9.94425,4.173,0.2972,0.22591999,0.85990995,2127277312,18.85877139022052,0.0326473655353872,4.512679915146372,76.4296115657423,1,13.40087329053901,30.40208941028884,0.8526176537889308,0.9220818110572351,0.10767322011270386,0.3854751359715739,AltScreen
LRN,Consumer Defensive,0.4725675876016595,0.0208323252660442,0.356,24.733126,4.767308,2.878,0.39080003,0.13098,0.23757,6857096192,15.536694876663926,0.022917917964071,2.999797628275059,61.76050572784598,1,2.696998171850737,1.9741120076102348,0.7230874669435459,0.9277009400810985,0.3965046215596597,0.49066339438697,AltScreen
